date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2022-02-22 00:00:00+00:00,10.34,10.62,9.802,9.99,136039,10.34,10.62,9.802,9.99,136039,0,1
2022-02-23 00:00:00+00:00,9.89,10.39,9.75,10.37,339804,9.89,10.39,9.75,10.37,339804,0,1
2022-02-24 00:00:00+00:00,10.6,10.61,9.44,9.67,167699,10.6,10.61,9.44,9.67,167699,0,1
2022-02-25 00:00:00+00:00,10.39,10.72,10.16,10.72,129910,10.39,10.72,10.16,10.72,129910,0,1
2022-02-28 00:00:00+00:00,8.83,9.97,8.61,9.61,746981,8.83,9.97,8.61,9.61,746981,0,1
2022-03-01 00:00:00+00:00,8.47,8.825,8.3105,8.72,312894,8.47,8.825,8.3105,8.72,312894,0,1
2022-03-02 00:00:00+00:00,8.74,8.89,8.32,8.47,206064,8.74,8.89,8.32,8.47,206064,0,1
2022-03-03 00:00:00+00:00,8.04,8.76,7.93,8.76,161870,8.04,8.76,7.93,8.76,161870,0,1
2022-03-04 00:00:00+00:00,7.86,8.1172,7.62,7.93,128993,7.86,8.1172,7.62,7.93,128993,0,1
2022-03-07 00:00:00+00:00,8.09,8.2,7.8100000000000005,8.05,134468,8.09,8.2,7.8100000000000005,8.05,134468,0,1
2022-03-08 00:00:00+00:00,8.23,8.58,7.95,8.11,140968,8.23,8.58,7.95,8.11,140968,0,1
2022-03-09 00:00:00+00:00,8.85,9.16,8.44,8.44,185789,8.85,9.16,8.44,8.44,185789,0,1
2022-03-10 00:00:00+00:00,9.16,9.2,8.29,8.67,115375,9.16,9.2,8.29,8.67,115375,0,1
2022-03-11 00:00:00+00:00,8.9,9.38,8.8932,9.03,96281,8.9,9.38,8.8932,9.03,96281,0,1
2022-03-14 00:00:00+00:00,7.75,8.99,7.74,8.84,138963,7.75,8.99,7.74,8.84,138963,0,1
2022-03-15 00:00:00+00:00,7.15,7.48,6.76,7.37,321531,7.15,7.48,6.76,7.37,321531,0,1
2022-03-16 00:00:00+00:00,7.75,8.0,7.22,7.62,329723,7.75,8.0,7.22,7.62,329723,0,1
2022-03-17 00:00:00+00:00,8.36,8.38,7.48,7.78,247021,8.36,8.38,7.48,7.78,247021,0,1
2022-03-18 00:00:00+00:00,8.43,8.82,8.19,8.19,294794,8.43,8.82,8.19,8.19,294794,0,1
2022-03-21 00:00:00+00:00,7.37,8.35,7.33,8.33,169032,7.37,8.35,7.33,8.33,169032,0,1
2022-03-22 00:00:00+00:00,7.44,7.64,7.25,7.37,126214,7.44,7.64,7.25,7.37,126214,0,1
2022-03-23 00:00:00+00:00,7.33,7.495,7.21,7.37,91301,7.33,7.495,7.21,7.37,91301,0,1
2022-03-24 00:00:00+00:00,7.36,7.5600000000000005,7.29,7.5600000000000005,96378,7.36,7.5600000000000005,7.29,7.5600000000000005,96378,0,1
2022-03-25 00:00:00+00:00,7.32,7.52,7.145,7.42,94205,7.32,7.52,7.145,7.42,94205,0,1
2022-03-28 00:00:00+00:00,7.18,7.49,7.01,7.48,113421,7.18,7.49,7.01,7.48,113421,0,1
2022-03-29 00:00:00+00:00,7.26,7.5600000000000005,7.21,7.22,260562,7.26,7.5600000000000005,7.21,7.22,260562,0,1
2022-03-30 00:00:00+00:00,6.96,7.42,6.84,7.31,202936,6.96,7.42,6.84,7.31,202936,0,1
2022-03-31 00:00:00+00:00,6.9,7.75,6.87,6.96,527742,6.9,7.75,6.87,6.96,527742,0,1
2022-04-01 00:00:00+00:00,7.25,7.25,6.89,6.89,375463,7.25,7.25,6.89,6.89,375463,0,1
2022-04-04 00:00:00+00:00,7.55,7.7925,7.2,7.27,1438008,7.55,7.7925,7.2,7.27,1438008,0,1
2022-04-05 00:00:00+00:00,7.43,7.96,7.31,7.54,215876,7.43,7.96,7.31,7.54,215876,0,1
2022-04-06 00:00:00+00:00,7.39,7.5600000000000005,6.945,7.24,131274,7.39,7.5600000000000005,6.945,7.24,131274,0,1
2022-04-07 00:00:00+00:00,7.16,7.47,7.15,7.31,113133,7.16,7.47,7.15,7.31,113133,0,1
2022-04-08 00:00:00+00:00,6.58,7.17,6.5600000000000005,7.17,111012,6.58,7.17,6.5600000000000005,7.17,111012,0,1
2022-04-11 00:00:00+00:00,6.24,6.64,5.96,6.49,185652,6.24,6.64,5.96,6.49,185652,0,1
2022-04-12 00:00:00+00:00,6.15,6.41,6.0,6.36,125291,6.15,6.41,6.0,6.36,125291,0,1
2022-04-13 00:00:00+00:00,6.27,6.35,6.14,6.16,143516,6.27,6.35,6.14,6.16,143516,0,1
2022-04-14 00:00:00+00:00,5.98,6.3,5.88,6.3,180265,5.98,6.3,5.88,6.3,180265,0,1
2022-04-18 00:00:00+00:00,5.85,6.23,5.76,6.08,328168,5.85,6.23,5.76,6.08,328168,0,1
2022-04-19 00:00:00+00:00,5.72,5.97,5.67,5.85,446345,5.72,5.97,5.67,5.85,446345,0,1
2022-04-20 00:00:00+00:00,5.71,5.93,5.68,5.76,820667,5.71,5.93,5.68,5.76,820667,0,1
2022-04-21 00:00:00+00:00,5.44,5.9,5.41,5.8,272578,5.44,5.9,5.41,5.8,272578,0,1
2022-04-22 00:00:00+00:00,5.2,5.55,4.97,5.38,772666,5.2,5.55,4.97,5.38,772666,0,1
2022-04-25 00:00:00+00:00,5.24,5.39,5.14,5.21,897339,5.24,5.39,5.14,5.21,897339,0,1
